,O,D,flow
42106,7077,26590,1
42107,6052,26257,1
42108,32071,33494,1
42109,28625,11805,1
42110,14115,17243,1
42111,7078,32009,1
42112,13708,10365,1
42113,12084,7150,1
42114,36990,515,1
42115,4339,6258,1
42116,37905,13562,1
42117,17889,31268,1
42118,26959,15276,1
42119,28693,6657,1
42120,16949,13473,1
42121,25845,6382,1
42122,7524,30539,1
42123,7917,27687,1
42124,7017,17187,1
42125,5151,1497,1
42126,490,25795,1
42127,19906,30539,1
42128,25269,3227,1
42129,7073,26845,1
42130,3144,9717,1
42131,16956,21581,1
42132,27402,37219,1
42133,20510,1968,1
42134,6367,17604,1
42135,28263,30391,1
42136,32007,7080,1
42137,19342,34892,1
42138,13038,4522,1
42139,22239,1743,1
42140,22331,34373,1
42141,24546,36853,1
42142,17008,3925,1
42143,17623,17374,1
42144,19921,26292,1
42145,24732,27233,1
42146,25332,33096,1
42147,16952,16603,1
42148,28031,36335,1
42149,22270,10502,1
42150,13986,37725,1
42151,20525,24013,1
42152,27394,17670,1
42153,6636,11924,1
42154,6729,26564,1
42155,10776,9243,1
42156,35826,2419,1
42157,40676,5150,1
42158,13167,26669,1
42159,3917,22010,1
42160,23224,19825,1
42161,17299,16791,1
42162,28514,32909,1
42163,30739,16489,1
42164,11802,26553,1
42165,11210,17167,1
42166,14161,26235,1
42167,37402,11801,1
42168,37831,16398,1
42169,19256,1298,1
42170,3858,27746,1
42171,22076,8995,1
42172,22269,36238,1
42173,7955,29344,1
42174,2431,28513,1
42175,23339,10176,1
42176,41752,25846,1
42177,14399,3324,1
42178,6397,14363,1
42179,35236,17277,1
42180,40450,11899,1
42181,25252,22175,1
42182,28813,12476,1
42183,11801,17916,1
42184,30511,32515,1
42185,13362,29340,1
42186,10499,34743,1
42187,897,19455,1
42188,18831,2224,1
42189,1642,23584,1
42190,7886,904,1
42191,3712,32643,1
42192,10538,40691,1
42193,26853,38175,1
42194,6330,3072,1
42195,28084,27413,1
42196,4254,2822,1
42197,1048,33156,1
42198,4550,19624,1
42199,21974,11458,1
42200,3760,17050,1
42201,7472,22932,1
42202,17912,20428,1
42203,35322,22007,1
42204,28300,23558,1
42205,14054,34967,1
42206,6143,33602,1
42207,3095,21446,1
42208,3148,41818,1
42209,11927,22325,1
42210,11926,13371,1
42211,22674,33494,1
42212,24749,11804,1
42213,6030,35328,1
42214,17006,5624,1
42215,11245,7079,1
42216,19854,30021,1
42217,30275,39053,1
42218,13564,30481,1
42219,20064,12103,1
42220,23621,31988,1
42221,33837,10562,1
42222,20391,30789,1
42223,33024,8728,1
42224,4692,18300,1
42225,29235,4723,1
42226,2771,27939,1
42227,20227,12235,1
42228,9371,1456,1
42229,15027,19458,1
42230,7683,40371,1
42231,14722,8530,1
42232,20393,22845,1
42233,14472,28826,1
42234,28877,27490,1
42235,23215,4236,1
42236,28580,21975,1
42237,11312,37407,1
42238,16939,16601,1
42239,39222,19284,1
42240,17105,38200,1
42241,29455,23377,1
42242,11020,13175,1
42243,7135,41347,1
42244,24342,24987,1
42245,41283,20188,1
42246,12211,23205,1
42247,33860,32641,1
42248,22166,16231,1
42249,40386,7141,1
42250,4569,38062,1
42251,17793,26514,1
42252,38462,8785,1
42253,38586,8784,1
42254,24995,38803,1
42255,29657,22753,1
42256,8683,28709,1
42257,2039,28224,1
42258,16798,5351,1
42259,41410,16405,1
42260,4519,2075,1
42261,22216,15229,1
42262,20904,27513,1
42263,13344,19610,1
42264,21968,8448,1
42265,32545,3588,1
42266,21969,10611,1
42267,26566,8506,1
42268,16233,9957,1
42269,21549,9586,1
42270,32920,13002,1
42271,3370,28811,1
42272,24141,23041,1
42273,20255,27398,1
42274,3167,22525,1
42275,35636,13171,1
42276,6491,23586,1
42277,14401,20391,1
42278,33872,3411,1
42279,22216,7136,1
42280,34807,41675,1
42281,31194,8745,1
42282,12476,11016,1
42283,12111,12581,1
42284,8696,8785,1
42285,14395,26613,1
42286,755,9683,1
42287,32684,41444,1
42288,23218,1147,1
42289,37361,871,1
42290,16402,7078,1
42291,7076,16973,1
42292,11924,7692,1
42293,37496,6681,1
42294,28257,3167,1
42295,32653,15702,1
42296,19129,6549,1
42297,30273,16378,1
42298,30275,26120,1
42299,26694,3011,1
42300,28797,1862,1
42301,13786,19270,1
42302,22948,821,1
42303,11440,22324,1
42304,1259,27442,1
42305,17274,17188,1
42306,11644,13135,1
42307,24745,11188,1
42308,32089,16763,1
42309,28503,7640,1
42310,775,28086,1
42311,26454,19782,1
42312,20303,578,1
42313,20305,7102,1
42314,12026,13778,1
42315,41581,39730,1
42316,11957,30757,1
42317,16490,27233,1
42318,36202,37000,1
42319,5168,20186,1
42320,19766,25625,1
42321,32930,5340,1
42322,2814,30397,1
42323,12753,12070,1
42324,6485,6625,1
42325,5619,41590,1
42326,3128,23112,1
42327,4597,7951,1
42328,40678,5682,1
42329,20785,29090,1
42330,8970,36228,1
42331,40046,26153,1
42332,11781,31223,1
42333,35979,17647,1
42334,33709,15755,1
42335,22933,18118,1
42336,10461,16394,1
42337,23279,12305,1
42338,35,22717,1
42339,28285,5998,1
42340,19261,11625,1
42341,14369,4735,1
42342,31211,8712,1
42343,64,30418,1
42344,34764,10004,1
42345,24774,14050,1
42346,32744,38460,1
42347,24831,13443,1
42348,34561,21867,1
42349,23203,16326,1
42350,23341,7105,1
42351,18718,13115,1
42352,35063,13365,1
42353,13999,11440,1
42354,17235,33958,1
42355,10501,25487,1
42356,29411,2983,1
42357,33918,28907,1
42358,14982,22413,1
42359,8613,22400,1
42360,8755,11725,1
42361,22848,25402,1
42362,17307,1277,1
42363,35979,3465,1
42364,5467,40868,1
42365,12323,26527,1
42366,7107,16278,1
42367,35827,12127,1
42368,37346,10497,1
42369,23201,17274,1
42370,16416,30835,1
42371,19783,36214,1
42372,9432,9240,1
42373,15007,9244,1
42374,15007,15253,1
42375,23394,10472,1
42376,10488,19690,1
42377,11197,19831,1
42378,10143,30306,1
42379,8728,1957,1
42380,19255,16232,1
42381,34013,2194,1
42382,12127,33814,1
42383,13498,13201,1
42384,4695,20444,1
42385,6266,15805,1
42386,6020,27806,1
42387,33576,3048,1
42388,33827,34933,1
42389,34503,34892,1
42390,13473,34214,1
42391,14049,8586,1
42392,29451,19273,1
42393,20089,2769,1
42394,30858,13778,1
42395,9666,30562,1
42396,37263,21345,1
42397,8347,22235,1
42398,13611,19363,1
42399,3497,20094,1
42400,9546,37877,1
42401,13496,19658,1
42402,17182,17379,1
42403,32943,9528,1
42404,21254,3167,1
42405,6825,10327,1
42406,28874,9795,1
42407,31220,37325,1
42408,20597,18236,1
42409,34953,19831,1
42410,11438,9118,1
42411,635,6024,1
42412,35430,19115,1
42413,18421,3498,1
42414,3263,1137,1
42415,28985,13037,1
42416,28822,14055,1
42417,37956,17191,1
42418,28603,30007,1
42419,29452,35330,1
42420,13277,37868,1
42421,565,23112,1
42422,872,30823,1
42423,5179,1432,1
42424,25005,13459,1
42425,22175,21554,1
42426,21350,19309,1
42427,17035,14756,1
42428,11808,37683,1
42429,14553,13137,1
42430,27785,5681,1
42431,21700,5643,1
42432,33144,20941,1
42433,14063,31205,1
42434,475,25843,1
42435,3239,33360,1
42436,19026,31329,1
42437,6659,30498,1
42438,18094,26310,1
42439,37802,11925,1
42440,35800,15253,1
42441,13443,32679,1
42442,20233,10971,1
42443,7470,36801,1
42444,23006,22076,1
42445,31268,3068,1
42446,27522,38459,1
42447,3454,18831,1
42448,7374,8782,1
42449,23105,26613,1
42450,3263,10489,1
42451,32525,2024,1
42452,19396,14051,1
42453,41629,3755,1
42454,26547,8456,1
42455,11205,16420,1
42456,27967,40430,1
42457,26020,31978,1
42458,24141,12771,1
42459,15472,36997,1
42460,2823,20337,1
42461,13705,31336,1
42462,13443,1197,1
42463,28308,23364,1
42464,10510,18946,1
42465,17695,33289,1
42466,32202,36651,1
42467,5991,27679,1
42468,11024,1091,1
42469,13634,37458,1
42470,21729,14395,1
42471,4226,24137,1
42472,2564,16799,1
42473,33384,7081,1
42474,35823,17525,1
42475,37539,18706,1
42476,29444,38281,1
42477,32684,11924,1
42478,40944,7081,1
42479,1050,19040,1
42480,20951,31915,1
42481,11065,19448,1
42482,29397,8001,1
42483,14443,8178,1
42484,33411,29488,1
42485,22213,22392,1
42486,21526,7538,1
42487,20551,19045,1
42488,10491,17826,1
42489,7502,26144,1
42490,32241,28732,1
42491,30055,22581,1
42492,21976,33412,1
42493,3725,19388,1
42494,28882,13041,1
42495,29491,3925,1
42496,33613,23605,1
42497,18930,30329,1
42498,6372,3590,1
42499,7363,40167,1
42500,34371,34759,1
42501,26414,37571,1
42502,5182,27433,1
42503,2781,33924,1
42504,14470,29495,1
42505,34732,2460,1
42506,2819,8719,1
42507,34958,39791,1
42508,30823,11440,1
42509,6517,25249,1
42510,31890,2447,1
42511,16403,13115,1
42512,10571,28002,1
42513,31259,23047,1
42514,30634,39635,1
42515,2942,14982,1
42516,40050,31603,1
42517,10737,4062,1
42518,5878,17919,1
42519,7379,6881,1
42520,27111,7866,1
42521,24236,15890,1
42522,8,7183,1
42523,10889,19142,1
42524,3440,16909,1
42525,21759,9637,1
42526,19924,7077,1
42527,16932,21255,1
42528,26783,10495,1
42529,16758,7445,1
42530,38798,36858,1
42531,8656,7137,1
42532,15028,11452,1
42533,36243,41834,1
42534,7576,11785,1
42535,10513,20079,1
42536,28601,33569,1
42537,39783,5681,1
42538,10497,8732,1
42539,14719,6943,1
42540,19423,4177,1
42541,28694,16490,1
42542,20430,13999,1
42543,6280,4085,1
42544,25697,28064,1
42545,27812,14687,1
42546,5342,39805,1
42547,2454,35279,1
42548,27547,634,1
42549,10434,17323,1
42550,3942,33512,1
42551,29451,40687,1
42552,32525,15027,1
42553,20114,6505,1
42554,10867,8042,1
42555,12441,1674,1
42556,41241,17314,1
42557,13504,7416,1
42558,2454,16475,1
42559,14022,41276,1
42560,19058,17270,1
42561,33613,23086,1
42562,17213,11850,1
42563,24528,30112,1
42564,14397,7147,1
42565,6351,16620,1
42566,35564,5681,1
42567,14134,5681,1
42568,18255,3072,1
42569,40327,22319,1
42570,25852,12127,1
42571,1285,5958,1
42572,9129,35409,1
42573,17050,14916,1
42574,12070,9589,1
42575,21934,8913,1
42576,18906,10125,1
42577,19681,16490,1
42578,11203,22414,1
42579,24203,34495,1
42580,12577,33929,1
42581,40677,16317,1
42582,8908,9046,1
42583,10499,33963,1
42584,10502,7077,1
42585,27520,16769,1
42586,7104,12497,1
42587,37883,11800,1
42588,26613,27669,1
42589,14403,8459,1
42590,18377,13466,1
42591,28891,10557,1
42592,41217,1503,1
42593,30784,16484,1
42594,5286,4849,1
42595,641,16225,1
42596,11718,28120,1
42597,17191,39344,1
42598,9234,5735,1
42599,35225,26239,1
42600,28727,17133,1
42601,13002,37512,1
42602,28286,11925,1
42603,6753,18938,1
42604,17397,16494,1
42605,28501,19142,1
42606,16225,25847,1
42607,16222,1074,1
42608,7108,32646,1
42609,37092,27540,1
42610,22257,22246,1
42611,35337,19835,1
42612,10489,41760,1
42613,6404,28030,1
42614,34803,9995,1
42615,42005,16325,1
42616,16417,19137,1
42617,5179,18001,1
42618,33271,1617,1
42619,18927,10472,1
42620,29471,6517,1
42621,2224,101,1
42622,5757,5103,1
42623,26452,20100,1
42624,32030,31337,1
42625,7655,6599,1
42626,3737,34706,1
42627,21257,28603,1
42628,17170,18731,1
42629,34569,16716,1
42630,23605,1148,1
42631,10498,25208,1
42632,17163,24148,1
42633,4848,34060,1
42634,31964,13678,1
42635,16636,27490,1
42636,40877,3837,1
42637,22187,25035,1
42638,20196,25545,1
42639,31288,23302,1
42640,65,2411,1
42641,14877,9583,1
42642,14,5353,1
42643,19692,31306,1
42644,7440,28043,1
42645,12148,23437,1
42646,27378,20360,1
42647,30481,32569,1
42648,30355,5276,1
42649,29488,11016,1
42650,11798,29588,1
42651,9249,13964,1
42652,1968,39523,1
42653,9659,13640,1
42654,32641,15452,1
42655,23764,28989,1
42656,17579,33464,1
42657,17506,19074,1
42658,38846,34806,1
42659,6061,40034,1
42660,19300,13776,1
42661,5804,36417,1
42662,34389,29530,1
42663,11006,30539,1
42664,13358,12399,1
42665,1584,35545,1
42666,33925,21460,1
42667,10488,40686,1
42668,8907,8676,1
42669,19665,11379,1
42670,26929,1655,1
42671,5857,16490,1
42672,18057,16489,1
42673,4150,12019,1
42674,10487,37607,1
42675,4624,20302,1
42676,19238,12773,1
42677,34948,3774,1
42678,4518,12479,1
42679,26139,2636,1
42680,19273,10004,1
42681,16389,6045,1
42682,2001,10130,1
42683,11226,38939,1
42684,7096,15272,1
42685,6451,11027,1
42686,16995,28030,1
42687,32512,32828,1
42688,27836,1871,1
42689,24548,14075,1
42690,23005,10968,1
42691,20220,6653,1
42692,879,19149,1
42693,2091,19782,1
42694,34536,17519,1
42695,37361,6752,1
42696,15666,31321,1
42697,16792,11462,1
42698,31626,16427,1
42699,16317,8358,1
42700,2920,33948,1
42701,2185,10486,1
42702,30332,11899,1
42703,7492,25746,1
42704,39131,8192,1
42705,35249,12567,1
42706,22246,26910,1
42707,27425,10487,1
42708,23105,36450,1
42709,8677,20355,1
42710,27099,27009,1
42711,33822,25117,1
42712,2259,5711,1
42713,2295,26873,1
42714,22202,12383,1
42715,11785,19781,1
42716,16400,10472,1
42717,16511,3750,1
42718,32961,17167,1
42719,11924,5164,1
42720,17374,20442,1
42721,944,23340,1
42722,16266,35442,1
42723,7150,19020,1
42724,10354,19204,1
42725,32089,38064,1
42726,32089,18702,1
42727,16878,21735,1
42728,31528,34827,1
42729,37688,8998,1
42730,38001,18924,1
42731,17206,24075,1
42732,16874,24086,1
42733,14719,19139,1
42734,13137,15264,1
42735,947,23621,1
42736,18700,31122,1
42737,20627,23236,1
42738,16958,33860,1
42739,19837,2945,1
42740,3271,1218,1
42741,24772,12768,1
42742,6801,37802,1
42743,25330,9017,1
42744,10499,6811,1
42745,30504,27370,1
42746,19690,35225,1
42747,17665,26484,1
42748,32958,25609,1
42749,36495,8066,1
42750,1501,16135,1
42751,27110,5350,1
42752,16219,2219,1
42753,27385,22386,1
42754,16313,22383,1
42755,16758,40678,1
42756,21598,13981,1
42757,17179,7077,1
42758,19692,6494,1
42759,9454,40678,1
42760,27505,31988,1
42761,24690,5681,1
42762,13346,15057,1
42763,5865,4660,1
42764,28083,40389,1
42765,20257,7699,1
42766,27019,9440,1
42767,27551,19473,1
42768,31336,13614,1
42769,13974,878,1
42770,16338,874,1
42771,27355,35891,1
42772,11499,9003,1
42773,10401,26111,1
42774,6606,19550,1
42775,26515,20393,1
42776,28689,25019,1
42777,7137,15756,1
42778,41793,12934,1
42779,28683,23113,1
42780,18745,8454,1
42781,36985,6227,1
42782,31322,41209,1
42783,13722,15028,1
42784,36385,30519,1
42785,16868,19698,1
42786,30356,19467,1
42787,28684,31362,1
42788,17191,16220,1
42789,18401,12070,1
42790,14723,35551,1
42791,32370,6351,1
42792,8492,30379,1
42793,11416,23529,1
42794,10488,13999,1
42795,15755,19622,1
42796,7148,1382,1
42797,34816,19455,1
42798,34214,13118,1
42799,15979,18475,1
42800,7819,37945,1
42801,20440,41561,1
42802,12375,820,1
42803,22183,6447,1
42804,26623,24148,1
42805,1421,33575,1
42806,21148,21263,1
42807,16202,40255,1
42808,7137,2095,1
42809,18335,16874,1
42810,37668,15556,1
42811,7696,3454,1
42812,5160,24373,1
42813,21972,149,1
42814,11205,14173,1
42815,34285,1583,1
42816,11877,1583,1
42817,28003,20321,1
42818,34484,705,1
42819,16401,16225,1
42820,12164,3262,1
42821,7377,17164,1
42822,27571,28640,1
42823,35214,7137,1
42824,37109,10512,1
42825,27354,37476,1
42826,35336,10568,1
42827,38411,32392,1
42828,7759,20096,1
42829,21055,2892,1
42830,18064,14395,1
42831,8064,4755,1
42832,16869,21365,1
42833,40687,4074,1
42834,950,19127,1
42835,21598,2295,1
42836,9160,29083,1
42837,8685,6242,1
42838,25207,28509,1
42839,6576,11911,1
42840,28263,16527,1
42841,30699,16764,1
42842,27145,30114,1
42843,7000,18693,1
42844,32158,4628,1
42845,932,15956,1
42846,16603,11831,1
42847,3365,20388,1
42848,20312,9584,1
42849,34153,17276,1
42850,20066,7111,1
42851,4245,30418,1
42852,6654,7703,1
42853,14168,36246,1
42854,8781,22393,1
42855,14054,38854,1
42856,93,11458,1
42857,1447,7077,1
42858,16371,40400,1
42859,22837,29344,1
42860,29454,26959,1
42861,13785,3266,1
42862,17212,7120,1
42863,30755,10004,1
42864,4249,30769,1
42865,29048,20076,1
42866,23592,11963,1
42867,26976,28912,1
42868,23837,36429,1
42869,37476,13358,1
42870,26123,33816,1
42871,40698,19709,1
42872,27496,8999,1
42873,3608,4177,1
42874,12692,32089,1
42875,13174,14741,1
42876,10509,41220,1
42877,28306,25134,1
42878,23239,11709,1
42879,17574,19909,1
42880,6826,10078,1
42881,19032,41406,1
42882,8308,28564,1
42883,33934,39523,1
42884,23641,1499,1
42885,6259,35747,1
42886,7698,41835,1
42887,13115,15002,1
42888,4805,5151,1
42889,2316,35330,1
42890,21107,9267,1
42891,9590,35317,1
42892,19116,36463,1
42893,11438,20904,2
42894,32148,4629,1
42895,6381,9006,1
42896,35551,5205,1
42897,6665,39532,1
42898,28583,25559,1
42899,5142,15992,1
42900,19310,27430,1
42901,14685,15258,1
42902,15268,13618,1
42903,32598,22932,1
42904,3723,10497,1
42905,17653,13653,1
42906,24608,19115,1
42907,11975,23625,1
42908,3679,31321,1
42909,30539,580,1
42910,19035,8453,1
42911,22189,13543,1
42912,30795,103,1
42913,27516,16893,1
42914,19854,17274,1
42915,3039,30764,1
42916,5276,3072,1
42917,15027,11810,1
42918,11921,14168,1
42919,25032,5153,1
42920,15642,11926,1
42921,8364,11927,1
42922,20473,12000,1
42923,26754,20286,1
42924,37618,34484,1
42925,18598,30145,1
42926,31327,7766,1
42927,20391,28587,1
42928,29451,30273,1
42929,14224,28778,1
42930,11447,13453,1
42931,9792,33615,1
42932,3779,17190,1
42933,35415,39255,1
42934,18530,13779,1
42935,6455,30418,1
42936,3707,7664,1
42937,3595,19693,1
42938,5119,19620,1
42939,14468,10875,1
42940,29455,14686,1
42941,5164,18840,1
42942,5166,26929,1
42943,21864,30329,1
42944,15224,40688,1
42945,35225,27041,1
42946,32356,14389,1
42947,38147,1336,1
42948,31332,6640,1
42949,32909,23300,1
42950,3594,23716,1
42951,22185,16321,1
42952,23105,16313,1
42953,34949,40457,1
42954,20294,27172,1
42955,29051,33975,1
42956,33870,6517,1
42957,11501,34806,1
42958,14482,14538,1
42959,2646,25668,1
42960,36131,3032,1
42961,5263,30080,1
42962,27687,11802,1
42963,41241,27483,1
42964,16772,26649,1
42965,23276,14168,1
42966,24510,2221,1
42967,578,14766,1
42968,7080,22391,1
42969,5328,6059,1
42970,39882,30146,1
42971,34006,3279,1
42972,27610,20302,1
42973,40679,19921,1
42974,12743,12936,1
42975,30541,34982,1
42976,16233,21107,1
42977,20373,9423,1
42978,28600,2574,1
42979,28224,33106,1
42980,5859,12721,1
42981,30275,30873,1
42982,37480,27058,1
42983,27587,6397,1
42984,9369,33300,1
42985,24651,796,1
42986,26867,28828,1
42987,1048,7109,1
42988,19140,11742,1
42989,27900,38113,1
42990,7080,33827,1
42991,28999,16444,1
42992,17156,9688,1
42993,7395,2637,1
42994,22181,27402,1
42995,26683,5025,1
42996,20050,8755,1
42997,853,34280,1
42998,30148,37566,1
42999,549,28509,1
43000,34967,14343,1
43001,11424,36381,1
43002,35724,35208,1
43003,11149,32653,1
43004,3365,12931,1
43005,17027,40186,1
43006,2636,17187,1
43007,4910,31068,1
43008,12758,30113,1
43009,37992,34004,1
43010,32205,4916,1
43011,34029,30539,1
43012,16975,10497,1
43013,22554,9245,1
43014,20193,7439,1
43015,32551,17977,1
43016,29809,28066,1
43017,9327,2768,1
43018,34124,14736,1
43019,17167,40699,1
43020,16984,27440,1
43021,6369,16388,1
43022,31952,16498,1
43023,28812,23263,1
43024,880,31214,1
43025,36841,32391,1
43026,11884,19107,1
43027,3295,41114,1
43028,22129,1740,1
43029,31211,16173,1
43030,16225,5575,1
43031,32356,37937,1
43032,22081,1764,1
43033,31291,19117,1
43034,31291,6762,1
43035,28315,32142,1
43036,29464,6824,1
43037,7076,23105,1
43038,871,23598,1
43039,31912,17629,1
43040,26976,13938,1
43041,16388,20449,1
43042,17577,7955,1
43043,13372,12391,1
43044,8404,11179,1
43045,5146,7077,1
43046,10624,24396,1
43047,33965,13555,1
43048,10526,14414,1
43049,7105,4512,1
43050,20910,17041,1
43051,18719,2002,1
43052,11478,13384,1
43053,7640,31324,1
43054,7874,7908,1
43055,31610,10497,1
43056,12341,13346,1
43057,19695,10742,1
43058,1803,8728,1
43059,26555,30059,1
43060,25668,7080,1
43061,4724,22080,1
43062,28083,3805,1
43063,15878,3474,1
43064,41276,23711,1
43065,10547,37197,1
43066,8006,14980,1
43067,20388,37851,1
43068,11926,35303,1
43069,17149,15289,1
43070,18940,16371,1
43071,29343,5034,1
43072,34179,25843,1
43073,8748,31629,1
43074,25578,14725,1
43075,8728,23379,1
43076,101,5840,1
43077,41609,1718,1
43078,22105,31337,1
43079,34116,20115,1
43080,28600,6039,1
43081,3338,12130,1
43082,27527,29397,1
43083,23235,13370,1
43084,11469,4321,1
43085,33860,3871,1
43086,38183,19440,1
43087,17191,28262,1
43088,19134,5796,1
43089,39976,22499,1
43090,5331,17504,1
43091,26613,23249,1
43092,33962,4642,1
43093,36421,27387,1
43094,16790,9167,1
43095,8438,21413,1
43096,27294,15289,1
43097,19054,6412,1
43098,20225,9805,1
43099,24148,17270,1
43100,19937,19139,1
43101,17868,5716,1
43102,22182,3148,1
43103,7085,24653,1
43104,38193,22238,1
43105,29512,36421,1
43106,7736,34058,1
43107,41299,17193,1
43108,5993,33304,1
43109,31103,11520,1
43110,4294,14454,1
43111,29329,1873,1
43112,34075,20481,1
43113,16925,1757,1
43114,33304,18398,1
43115,6491,2762,1
43116,18707,16387,1
43117,6003,20673,1
43118,13963,4010,1
43119,23213,26520,1
43120,11017,3595,1
43121,21713,7473,1
43122,40427,19683,1
43123,17118,12001,1
43124,15667,37307,1
43125,5145,38456,1
43126,27290,37109,1
43127,37212,36895,1
43128,39780,4158,1
43129,30424,33869,1
43130,11926,2453,1
43131,24729,26929,1
43132,17628,19127,1
43133,26520,30820,1
43134,18992,37954,1
43135,1677,10488,1
43136,29926,5345,1
43137,25011,16281,1
43138,20389,5136,1
43139,875,32645,1
43140,30858,21114,1
43141,19142,37209,1
43142,6157,41829,1
43143,22409,22198,1
43144,7736,1562,1
43145,8780,26866,1
43146,31391,3147,1
43147,14407,38851,1
43148,16399,23338,1
43149,18940,39532,1
43150,26120,10507,1
43151,37958,35556,1
43152,30754,19142,1
43153,17,22520,1
43154,10004,18596,1
43155,19837,9087,1
43156,19115,13026,1
43157,25769,17165,1
43158,13785,820,1
43159,23438,8393,1
43160,14748,31153,1
43161,13585,16359,1
43162,28813,16350,1
43163,28681,28689,1
43164,3942,7409,1
43165,34945,11864,1
43166,15455,8404,1
43167,28806,13384,1
43168,15198,40617,1
43169,8750,23377,1
43170,6627,12306,1
43171,34959,7981,1
43172,29331,34953,1
43173,36496,34465,1
43174,1224,19924,1
43175,34087,34479,1
43176,11168,3148,1
43177,7470,21805,1
43178,4236,40943,1
43179,13629,5345,1
43180,35560,16876,1
43181,7264,12766,1
43182,12752,17556,1
43183,9938,10577,1
43184,12078,37476,1
43185,8068,31890,1
43186,30985,36385,1
43187,20673,36421,1
43188,19908,4294,1
43189,6022,15245,1
43190,16846,22216,1
43191,6363,34765,1
43192,15763,13358,1
43193,6059,32762,1
43194,39314,10486,1
43195,25432,29096,1
43196,33965,4263,1
43197,31265,5247,1
43198,12275,21403,1
43199,21401,14731,1
43200,12101,6381,1
43201,17190,29403,1
43202,30418,27664,1
43203,10518,36193,1
43204,41765,16804,1
43205,4321,3770,1
43206,23105,4576,1
43207,11788,23365,1
43208,3571,19360,1
43209,22246,6527,1
43210,8572,14513,1
43211,4845,31910,1
43212,20902,13429,1
43213,5777,36420,1
43214,5884,41666,1
43215,22717,18671,1
43216,16396,2299,1
43217,7567,27788,1
43218,23215,30021,1
43219,6192,40686,1
43220,3151,15230,1
43221,17273,11926,1
43222,40400,28258,1
43223,8451,37591,1
43224,3030,6842,1
43225,25004,24238,1
43226,1642,32940,1
43227,30282,35737,1
43228,19244,16994,1
43229,3383,1676,1
43230,4524,7177,1
43231,14162,4209,1
43232,26796,8499,1
43233,18263,22827,1
43234,31611,33928,1
43235,39532,19921,1
43236,2431,23947,1
43237,14443,36578,1
43238,6648,17312,1
43239,28262,9502,1
43240,16902,13949,1
43241,25645,31334,1
43242,32237,11029,1
43243,34967,39808,1
43244,11013,4692,1
43245,32823,13377,1
43246,13034,4604,1
43247,6391,23240,1
43248,26275,16949,1
43249,14134,2826,1
43250,32671,17103,1
43251,24580,11632,1
43252,7077,36417,1
43253,4332,12757,1
43254,40668,20398,1
43255,18671,28048,1
43256,10578,24957,1
43257,20373,7832,1
43258,8401,32400,1
43259,14054,41220,1
43260,10487,36335,1
43261,27438,34033,1
43262,28296,7060,1
43263,11382,14084,1
43264,27522,29878,1
43265,20954,919,1
43266,30114,19057,1
43267,24666,37945,1
43268,4518,19548,1
43269,10018,20932,1
43270,10491,21547,1
43271,37263,10486,1
43272,11677,21300,1
43273,30511,33221,1
43274,10559,12160,1
43275,5312,34560,1
43276,33360,23202,1
43277,7470,11785,1
43278,25283,10348,1
43279,11469,12515,1
43280,40103,11146,1
43281,41213,25204,1
43282,35542,7377,1
43283,20306,29259,1
43284,10499,12726,1
43285,5571,15282,1
43286,19177,19396,1
43287,17273,9437,1
43288,14715,15931,1
43289,8966,32203,1
43290,37476,13778,1
43291,31043,17846,1
43292,3263,5107,1
43293,6029,37331,1
43294,8014,20967,1
43295,2289,15155,1
43296,38946,22336,1
43297,3827,18267,1
43298,18034,40316,1
43299,4848,23928,1
43300,17319,23370,1
43301,32776,16935,1
43302,5144,16225,1
43303,4721,20396,1
43304,9805,28686,1
43305,6628,25756,1
43306,18146,6404,1
43307,1549,23240,1
43308,11899,910,1
43309,15073,30113,1
43310,19129,7083,1
43311,35327,5777,1
43312,3263,32946,1
43313,15213,16723,1
43314,28893,17284,1
43315,474,28606,1
43316,1671,10516,1
43317,5735,17575,1
43318,33576,7398,1
43319,12962,1102,1
43320,6256,10558,1
43321,26152,7140,1
43322,10381,24769,1
43323,31855,29391,1
43324,18063,31883,1
43325,4519,29046,1
43326,14054,19142,1
43327,8780,11500,1
43328,20369,7361,1
43329,25690,14168,1
43330,29976,24616,1
43331,13555,7884,1
43332,17215,3032,1
43333,35976,30996,1
43334,20414,10487,1
43335,4601,13397,1
43336,4642,26370,1
43337,4642,31992,1
43338,32024,18235,1
43339,4083,10487,1
43340,22181,11766,1
43341,28880,12752,1
43342,16318,9167,1
43343,19781,14719,1
43344,37858,10487,1
43345,34951,29808,1
43346,20628,16341,1
43347,10472,1673,1
43348,25102,20395,1
43349,30085,22066,1
43350,3263,1655,1
43351,4201,28267,1
43352,14054,22242,1
43353,7105,18018,1
43354,5878,9659,1
43355,5774,10569,1
43356,22855,7076,1
43357,37402,33096,1
43358,1668,5345,1
43359,9405,29077,1
43360,2452,33860,1
43361,8148,33868,1
43362,19745,26291,1
43363,11927,3493,1
43364,19353,7680,1
43365,1674,21322,1
43366,10547,28801,1
43367,27723,10727,1
43368,21503,28811,1
43369,6275,30570,1
43370,11173,27399,1
43371,24645,16314,1
43372,25121,17170,1
43373,27090,10558,1
43374,18102,17190,1
43375,23071,27399,1
43376,22179,24352,1
43377,23633,35636,1
43378,14470,18815,1
43379,12315,40686,1
43380,10489,36420,1
43381,20540,7077,1
