,O,D,flow
40069,11452,16427,1
40070,11156,13754,1
40071,18947,22198,1
40072,31915,38550,1
40073,13504,6527,1
40074,34630,11326,1
40075,14048,4251,1
40076,20671,27698,2
40077,41346,19409,1
40078,4732,18049,1
40079,7769,14730,1
40080,27886,4626,1
40081,30928,35328,1
40082,17290,34587,1
40083,2259,18125,1
40084,14923,9524,1
40085,32946,27491,1
40086,27881,32908,1
40087,14010,11786,1
40088,14163,7360,1
40089,22238,41079,1
40090,25845,19097,1
40091,26621,16737,1
40092,6180,20919,1
40093,29146,36244,1
40094,5328,19248,1
40095,24848,10436,1
40096,23947,26976,1
40097,2209,22400,1
40098,40668,2461,1
40099,19115,28030,1
40100,6591,34074,1
40101,36866,41951,1
40102,7271,12118,1
40103,28257,3060,1
40104,19035,3040,1
40105,17190,26526,1
40106,22319,34700,1
40107,16388,28516,1
40108,11250,23909,1
40109,31546,1102,1
40110,1407,25844,1
40111,31603,22402,1
40112,75,22645,1
40113,1101,33494,1
40114,11535,4493,1
40115,28995,6662,1
40116,19051,3039,1
40117,11922,24153,1
40118,6402,13656,1
40119,16218,36971,1
40120,14910,35622,1
40121,10635,20054,1
40122,34214,19921,1
40123,1294,29889,1
40124,11013,32038,1
40125,27291,29113,1
40126,30313,7108,1
40127,20035,30113,1
40128,35311,13493,1
40129,28241,8995,1
40130,10029,23558,1
40131,24256,14363,1
40132,35402,33880,1
40133,6264,17219,1
40134,7085,19142,1
40135,28811,16218,1
40136,8358,33844,1
40137,5150,16603,1
40138,39025,14224,1
40139,39884,41214,1
40140,28256,41215,1
40141,23105,20307,1
40142,23105,17807,1
40143,10563,19622,1
40144,36243,10499,1
40145,6513,24141,1
40146,6401,11260,1
40147,10635,11442,1
40148,2637,28718,1
40149,17564,35433,1
40150,3742,17253,1
40151,7073,7379,1
40152,26675,27699,1
40153,16861,7358,1
40154,3746,11179,1
40155,17707,2184,1
40156,10145,9590,1
40157,13501,22010,1
40158,38852,13389,1
40159,37948,2290,1
40160,33461,30858,1
40161,12545,7904,1
40162,12907,3119,1
40163,25478,36995,1
40164,10709,37476,1
40165,11373,38855,1
40166,109,14443,1
40167,38173,31603,1
40168,16516,33067,1
40169,26460,16219,1
40170,7202,37206,1
40171,38855,19028,1
40172,40040,24552,1
40173,4236,29463,1
40174,6801,21492,1
40175,17095,40332,1
40176,16135,36804,1
40177,16135,11173,1
40178,35197,16437,1
40179,2774,16397,1
40180,2412,24191,1
40181,19824,17889,1
40182,11438,24573,1
40183,22190,6774,1
40184,4846,7185,1
40185,32936,28002,1
40186,16424,31362,1
40187,25629,28606,1
40188,7136,27721,1
40189,37393,23627,1
40190,5364,21107,1
40191,871,20102,1
40192,5638,8702,1
40193,28647,5681,1
40194,13489,14714,1
40195,19705,21859,1
40196,16217,4889,1
40197,30637,20437,1
40198,7472,31410,1
40199,22083,24839,1
40200,24993,18700,1
40201,3571,5144,1
40202,26669,34285,1
40203,34229,3027,1
40204,30498,35723,1
40205,36901,24035,1
40206,41230,4272,1
40207,28809,6452,1
40208,24367,5848,1
40209,8442,16602,1
40210,26300,20232,1
40211,3126,40097,1
40212,12111,41221,1
40213,32699,10127,1
40214,22112,5144,1
40215,35236,16987,1
40216,12581,13173,1
40217,30147,6158,1
40218,2001,30835,1
40219,11843,26514,1
40220,12465,1643,1
40221,7353,6797,1
40222,11535,3052,1
40223,7465,8149,1
40224,14330,30514,1
40225,22931,4016,1
40226,18859,28253,1
40227,9753,32762,1
40228,15213,41782,1
40229,40286,28075,1
40230,41281,16369,1
40231,26631,22392,1
40232,35064,11460,1
40233,16652,1147,1
40234,32221,18053,1
40235,28727,2636,1
40236,18241,1283,1
40237,28188,6827,1
40238,18715,12128,1
40239,13470,22718,1
40240,40059,24992,1
40241,28269,19921,1
40242,23206,28285,1
40243,6351,29398,1
40244,34801,13026,1
40245,39897,22844,1
40246,23254,17770,1
40247,10723,9650,1
40248,10472,6103,1
40249,10391,25134,1
40250,698,10354,1
40251,12512,22708,1
40252,30500,10499,1
40253,17627,33894,1
40254,12545,35995,1
40255,8019,35148,1
40256,7083,6757,1
40257,2070,37579,1
40258,5117,34122,1
40259,29097,2823,1
40260,1563,32160,1
40261,26522,11921,1
40262,27782,12747,1
40263,26132,16507,1
40264,8028,11792,1
40265,71,16609,1
40266,33614,9619,1
40267,24417,41281,1
40268,6595,16218,1
40269,35330,16722,1
40270,5337,33864,1
40271,15333,11899,1
40272,17873,16382,1
40273,30844,26613,1
40274,19112,7717,1
40275,13654,19863,1
40276,37218,21108,1
40277,23415,7077,1
40278,16934,19781,1
40279,4719,26120,1
40280,37697,27433,1
40281,14277,9234,1
40282,7440,23438,1
40283,6467,4694,1
40284,30021,3160,1
40285,5337,16868,1
40286,19057,3168,1
40287,22829,3096,1
40288,35800,20292,1
40289,17726,29463,1
40290,19005,6870,1
40291,23625,24651,1
40292,32653,3038,1
40293,28372,40687,1
40294,11019,6253,1
40295,22239,2817,1
40296,12468,14395,1
40297,12579,4826,1
40298,28540,13786,1
40299,2396,10727,1
40300,35955,16691,1
40301,23975,28253,1
40302,14142,2930,1
40303,27680,8728,1
40304,19107,9644,1
40305,17190,7076,1
40306,37458,27807,1
40307,27941,20299,1
40308,30289,32089,1
40309,31965,4202,1
40310,8473,29481,1
40311,38132,13144,1
40312,9161,19550,1
40313,33052,8998,1
40314,35472,3037,1
40315,36449,35575,1
40316,26450,2564,1
40317,26544,32595,1
40318,13341,8901,1
40319,36667,16280,1
40320,8400,490,1
40321,40283,30823,1
40322,21020,16603,1
40323,2857,10639,1
40324,6480,16378,1
40325,18095,7382,1
40326,40315,39522,1
40327,24236,26118,1
40328,4251,23381,1
40329,6773,25693,1
40330,13024,3263,1
40331,13211,20149,1
40332,17922,28603,1
40333,32,28084,1
40334,15228,16066,1
40335,10472,5551,1
40336,7081,39572,1
40337,1957,6588,1
40338,7360,29997,1
40339,4098,26116,1
40340,23376,10509,1
40341,26619,29881,1
40342,16407,20548,1
40343,14166,23239,1
40344,18530,7280,1
40345,7879,10620,1
40346,20463,28070,1
40347,35311,36808,1
40348,11440,41786,1
40349,7094,38062,1
40350,26866,20139,1
40351,16603,16518,1
40352,15618,3249,1
40353,18940,35633,1
40354,16724,37304,1
40355,20673,19921,1
40356,11746,17624,1
40357,2860,33711,1
40358,9688,39339,1
40359,20294,19856,1
40360,23626,36226,1
40361,30510,13472,1
40362,40447,19362,1
40363,22269,36432,1
40364,3150,13371,1
40365,2416,37029,1
40366,19128,28286,1
40367,40311,41415,1
40368,28310,1444,1
40369,32867,28048,1
40370,598,13955,1
40371,2809,31194,1
40372,40668,29531,1
40373,10562,7080,1
40374,28188,5681,1
40375,2337,23206,1
40376,13134,1502,1
40377,31485,30148,1
40378,5681,2636,1
40379,10217,33602,1
40380,39810,23199,1
40381,4083,26129,1
40382,35890,3735,1
40383,28593,17965,1
40384,7108,15304,1
40385,28647,29014,1
40386,5498,7466,1
40387,13231,5479,1
40388,9001,21017,1
40389,5247,20084,1
40390,5176,7451,1
40391,18823,21719,1
40392,17187,21149,1
40393,33329,13403,1
40394,28995,4161,1
40395,3051,14716,1
40396,4518,13658,1
40397,27233,36883,1
40398,17379,2556,1
40399,10729,25415,1
40400,4818,17179,1
40401,30542,30539,1
40402,3262,28502,1
40403,34443,38202,1
40404,10693,39330,1
40405,19846,34939,1
40406,7138,25545,1
40407,5348,37470,1
40408,8303,10495,1
40409,19840,20298,1
40410,30275,4011,1
40411,7077,34285,1
40412,8674,4723,1
40413,32690,19134,1
40414,7525,932,1
40415,21161,7073,1
40416,2636,22319,1
40417,15969,12080,1
40418,6728,16611,1
40419,14645,17165,1
40420,16333,23202,1
40421,11076,26151,1
40422,11784,8780,1
40423,27446,22517,1
40424,28509,11442,1
40425,4749,25208,1
40426,22150,10549,1
40427,3403,15626,1
40428,16529,17965,1
40429,8928,4555,1
40430,1335,8747,1
40431,11927,36999,1
40432,19254,25742,1
40433,32823,30418,1
40434,28873,23734,1
40435,25236,7487,1
40436,36496,23616,1
40437,19610,9585,1
40438,7381,19921,1
40439,7353,19921,1
40440,17933,14363,1
40441,35976,16769,1
40442,22246,37948,1
40443,27510,36238,1
40444,19244,16227,1
40445,23377,35795,1
40446,16602,7140,1
40447,16777,3148,1
40448,11800,32521,1
40449,10559,2779,1
40450,16736,17191,1
40451,13841,36425,1
40452,14356,16323,1
40453,12767,1277,1
40454,25904,15979,1
40455,35206,7500,1
40456,13156,5320,1
40457,10617,6500,1
40458,27482,11797,1
40459,11788,22391,1
40460,32087,19550,1
40461,6254,39120,1
40462,2025,23365,1
40463,4644,947,1
40464,7503,3632,1
40465,12310,3336,1
40466,37728,3156,1
40467,877,24254,1
40468,31391,41559,1
40469,28010,6023,1
40470,8246,29481,1
40471,26652,41843,1
40472,30973,9441,1
40473,35723,11177,1
40474,35063,13487,1
40475,18031,26109,1
40476,23105,580,1
40477,12748,22842,1
40478,19745,4265,1
40479,8905,19142,1
40480,7759,29508,1
40481,15737,30063,1
40482,18234,1259,1
40483,28694,775,1
40484,16750,1954,1
40485,29977,9017,1
40486,33621,9047,1
40487,10357,23190,1
40488,13667,35425,1
40489,4229,28813,1
40490,40683,7081,1
40491,34373,40885,1
40492,38202,18032,1
40493,30595,28892,1
40494,20621,2771,1
40495,6588,19073,1
40496,5247,21248,1
40497,30479,10693,1
40498,31300,10950,1
40499,26551,2099,1
40500,18927,30510,1
40501,7107,1103,1
40502,23278,5858,1
40503,35049,11875,1
40504,9621,37795,1
40505,15272,39124,1
40506,10499,20002,1
40507,28140,30054,1
40508,31368,9423,1
40509,17323,9423,1
40510,4603,5207,1
40511,17889,36813,1
40512,23045,10002,1
40513,36429,23617,1
40514,40688,28289,1
40515,34029,32009,1
40516,11017,37007,1
40517,10503,20473,1
40518,32353,26129,1
40519,14147,3034,1
40520,11864,40720,1
40521,16373,24603,1
40522,41833,11172,1
40523,37949,21300,1
40524,32205,22222,1
40525,32973,7524,1
40526,27881,33958,1
40527,22931,33965,1
40528,40238,26666,1
40529,9256,1994,1
40530,21735,28185,1
40531,35771,7360,1
40532,16135,31257,1
40533,8999,39630,1
40534,16475,5163,1
40535,8642,17276,1
40536,1259,30562,1
40537,23276,39255,1
40538,39322,7398,1
40539,37356,30855,1
40540,15026,35245,1
40541,14134,26975,1
40542,34479,22208,1
40543,21888,8987,1
40544,40283,24613,1
40545,20229,13192,1
40546,40283,13636,1
40547,28062,10912,1
40548,19104,14827,1
40549,18968,19743,1
40550,39793,12101,1
40551,17299,7141,1
40552,35545,37230,1
40553,6655,13778,1
40554,32132,26668,1
40555,36872,35864,1
40556,13925,28302,1
40557,36137,10616,1
40558,2605,20050,1
40559,3150,19304,1
40560,6272,9998,1
40561,11630,16767,1
40562,17506,23709,1
40563,12057,10558,1
40564,25439,22177,1
40565,474,5796,1
40566,2150,34726,1
40567,5870,22973,1
40568,23292,7502,1
40569,21288,19782,1
40570,28799,20391,1
40571,23410,36013,1
40572,17584,11809,1
40573,9998,22476,1
40574,30640,13625,1
40575,7079,20905,1
40576,32166,40302,1
40577,14922,539,1
40578,2009,19040,1
40579,27486,25703,1
40580,16278,18182,1
40581,21460,24992,1
40582,19051,12106,1
40583,16790,20299,1
40584,37682,10002,1
40585,18896,23339,1
40586,10354,10487,1
40587,13961,34321,1
40588,13658,7174,1
40589,14745,26542,1
40590,30080,34807,1
40591,30082,16869,1
40592,7511,28495,1
40593,2942,14730,1
40594,23592,28245,1
40595,15273,12907,1
40596,17270,17301,1
40597,19399,4642,1
40598,4522,37881,1
40599,5681,36238,1
40600,30978,23298,1
40601,28003,4161,1
40602,31368,18291,1
40603,37641,10004,1
40604,11700,25489,1
40605,5777,18243,1
40606,13971,17807,1
40607,41678,31395,1
40608,16315,40678,1
40609,11449,7080,1
40610,31257,7368,1
40611,11440,23149,1
40612,20311,20029,1
40613,10650,17360,1
40614,21288,9261,1
40615,16396,10353,1
40616,30306,9591,1
40617,24191,3148,1
40618,23625,20303,1
40619,22183,20303,1
40620,35419,34763,1
40621,28677,13646,1
40622,15075,22920,1
40623,16984,39820,1
40624,25357,36385,1
40625,38111,27895,1
40626,13373,17312,1
40627,19162,11491,1
40628,17015,3000,1
40629,17547,9264,1
40630,6576,27882,1
40631,16490,21968,1
40632,26116,33874,1
40633,20094,26666,1
40634,10472,17489,1
40635,31337,8782,1
40636,28285,14539,1
40637,13158,11911,1
40638,16219,18070,1
40639,35864,26450,1
40640,7114,17300,1
40641,15260,23408,1
40642,15260,35360,1
40643,11184,6368,1
40644,17179,22391,1
40645,34934,2567,1
40646,5682,34475,1
40647,24356,6466,1
40648,14491,28300,1
40649,20302,26667,1
40650,29078,19550,1
40651,32370,13515,1
40652,30518,24273,1
40653,13489,16534,1
40654,9688,23377,1
40655,31334,11975,1
40656,20299,30820,1
40657,35317,2866,1
40658,2717,13779,1
40659,28082,36380,1
40660,19831,21602,1
40661,13534,7515,1
40662,30519,13429,1
40663,17131,5130,1
40664,35198,30771,1
40665,30340,32650,1
40666,1405,29687,1
40667,25248,490,1
40668,22993,926,1
40669,6156,18669,1
40670,16388,17745,1
40671,36459,8784,1
40672,40353,10143,1
40673,26063,14401,1
40674,32765,1900,1
40675,20361,33240,1
40676,23339,8006,1
40677,22093,755,1
40678,7135,11464,1
40679,21125,24050,1
40680,37585,41932,1
40681,185,18881,1
40682,874,31482,1
40683,35398,14716,1
40684,41760,12694,1
40685,32515,20426,1
40686,17096,10583,1
40687,36175,26978,1
40688,4661,11468,1
40689,31288,35065,1
40690,35545,22235,1
40691,3127,22235,1
40692,36303,6825,1
40693,7138,7186,1
40694,23105,8569,1
40695,31322,17807,1
40696,13117,35124,1
40697,24376,1965,1
40698,15475,40097,1
40699,19113,41285,1
40700,20556,17051,1
40701,29048,1832,1
40702,6411,23415,1
40703,17628,6798,1
40704,14876,5207,1
40705,5123,37011,1
40706,19470,6665,1
40707,14446,32939,1
40708,17286,22017,1
40709,4163,20849,1
40710,932,12399,1
40711,3748,7073,1
40712,6266,36243,1
40713,21854,11165,1
40714,10651,41926,1
40715,11141,30758,1
40716,32259,8441,1
40717,4304,14151,1
40718,3726,6147,1
40719,7104,29495,1
40720,7104,6254,1
40721,17206,871,1
40722,7130,40353,1
40723,13976,24995,1
40724,27783,2454,1
40725,23882,35336,1
40726,18503,26264,1
40727,16227,16413,1
40728,10499,11794,1
40729,10499,28082,1
40730,24342,34709,1
40731,25011,31243,1
40732,7378,33924,1
40733,950,18337,1
40734,19623,35791,1
40735,16932,38537,1
40736,1187,31356,1
40737,23288,26150,1
40738,28583,12557,1
40739,41926,4578,1
40740,7678,16901,1
40741,32929,13349,1
40742,27515,8980,1
40743,13705,19074,1
40744,8148,11188,1
40745,16620,18316,1
40746,8009,4271,1
40747,30636,28807,1
40748,17914,9013,1
40749,16231,30282,1
40750,30639,30562,1
40751,878,180,1
40752,14181,20891,1
40753,4098,1677,1
40754,22143,13180,1
40755,26669,32940,1
40756,8305,848,1
40757,41076,37618,1
40758,7703,9854,1
40759,39219,2985,1
40760,40315,26541,1
40761,28668,33619,1
40762,14049,41678,1
40763,26625,17405,1
40764,32472,6798,1
40765,19550,13184,1
40766,8114,11899,1
40767,40313,10556,1
40768,34199,38851,1
40769,13705,28823,1
40770,20473,27431,1
40771,12605,35065,1
40772,14922,36863,1
40773,17621,19142,1
40774,20360,20895,1
40775,23438,13037,1
40776,4660,37391,1
40777,12743,19128,1
40778,24145,40447,1
40779,1137,34373,1
40780,16406,15711,1
40781,17793,1702,1
40782,16490,4395,1
40783,4572,35775,1
40784,11437,35313,1
40785,1489,17749,1
40786,31603,11923,1
40787,6797,12730,1
40788,32467,17297,1
40789,31327,4518,1
40790,5120,3704,1
40791,9245,445,1
40792,25097,3142,1
40793,33958,13611,1
40794,28514,7626,1
40795,40691,13555,1
40796,26603,28002,1
40797,30519,13384,1
40798,32971,6572,1
40799,2857,30844,1
40800,20293,26424,1
40801,11179,13652,1
40802,26829,30275,1
40803,31965,2529,1
40804,29028,41241,1
40805,33209,16601,1
40806,13506,16386,1
40807,16987,28728,1
40808,13637,15010,1
40809,35030,32637,1
40810,2412,16280,1
40811,35193,6576,1
40812,18928,29455,1
40813,34949,9004,1
40814,9670,13386,1
40815,17316,12768,1
40816,16247,12184,1
40817,7635,14224,1
40818,16205,9804,1
40819,14402,3540,1
40820,38143,38848,1
40821,7085,6705,1
40822,28811,1671,1
40823,17893,32356,1
40824,17572,12933,1
40825,16923,32917,1
40826,26763,51,1
40827,1954,17833,1
40828,6406,37696,1
40829,14910,2215,1
40830,30751,31163,1
40831,12646,8392,1
40832,30282,24136,1
40833,10470,28804,1
40834,19782,12701,1
40835,19781,15118,1
40836,33427,8131,1
40837,34503,27843,1
40838,16411,17051,1
40839,35357,39354,1
40840,19830,21352,1
40841,17518,30868,1
40842,17863,18050,1
40843,8358,24510,1
40844,23928,17471,1
40845,19054,6755,1
40846,7197,23142,1
40847,7444,38249,1
40848,23201,23867,1
40849,40697,12100,1
40850,7004,12758,1
40851,30758,34751,1
40852,20307,6822,1
40853,7073,20213,1
40854,29947,517,1
40855,16387,20953,1
40856,8925,30516,1
40857,32862,4011,1
40858,13204,22181,1
40859,23586,3133,1
40860,37230,22814,1
40861,5889,16426,1
40862,24373,3942,1
40863,13369,32511,1
40864,3730,13037,1
40865,19838,30511,1
40866,10384,29463,1
40867,6800,27878,1
40868,8753,4952,1
40869,16933,11452,1
40870,33735,38281,1
40871,23624,38281,1
40872,11447,17270,1
40873,3052,4495,1
40874,26431,36848,1
40875,17862,3032,1
40876,11463,16508,1
40877,17666,7104,1
40878,5136,37890,1
40879,33963,23637,1
40880,27644,39846,1
40881,19834,19054,1
40882,10521,3049,1
40883,37229,6497,1
40884,19571,17627,1
40885,13209,17965,1
40886,30770,31896,1
40887,32865,21582,1
40888,2944,40103,1
40889,31103,17139,1
40890,21248,8242,1
40891,2825,11233,1
40892,24734,35549,1
40893,12094,3127,1
40894,30771,28304,1
40895,1885,20554,1
40896,38944,7076,1
40897,40701,18848,1
40898,28726,27004,1
40899,17463,21078,1
40900,3121,20304,1
40901,17273,24396,1
40902,8789,30286,1
40903,14716,38940,1
40904,12564,27384,1
40905,33383,13209,1
40906,21447,38002,1
40907,4506,16321,1
40908,6777,4051,1
40909,16928,8825,1
40910,19230,29424,1
40911,29093,12635,1
40912,10875,13386,1
40913,21492,4236,1
40914,22240,20104,1
40915,27677,27679,1
40916,19356,18091,1
40917,41444,6645,1
40918,24710,27827,1
40919,32866,2013,1
40920,22269,41415,1
40921,20408,17189,1
40922,5245,20311,1
40923,19921,19922,1
40924,6023,8833,1
40925,33827,28754,1
40926,580,9589,1
40927,36999,23233,1
40928,36118,7640,1
40929,9303,16280,1
40930,22400,17164,1
40931,13983,37591,1
40932,30550,25167,1
40933,9414,41625,1
40934,38053,3263,1
40935,19398,9404,1
40936,37361,9243,1
40937,3263,29452,1
40938,23032,35977,1
40939,28086,32124,1
40940,30514,32234,1
40941,28733,36820,1
40942,15243,10532,1
40943,14721,3403,1
40944,25080,41283,1
40945,28598,7104,1
40946,20186,40687,1
40947,2422,33864,1
40948,35800,28224,1
40949,9425,11904,1
40950,4846,852,1
40951,32825,11254,1
40952,34531,517,1
40953,19132,32040,1
40954,29342,29891,1
40955,37948,20491,1
40956,24656,34734,1
40957,11438,27698,1
40958,17033,5305,1
40959,36215,19057,1
40960,20695,11801,1
40961,14062,9292,1
40962,7490,11169,1
40963,16233,14277,1
40964,33494,11442,1
40965,1957,5682,1
40966,4271,17187,1
40967,20673,9578,1
40968,35456,27496,1
40969,8691,12497,1
40970,19708,7101,1
40971,13362,37144,1
40972,15911,22071,1
40973,11986,38195,1
40974,31985,27856,1
40975,7469,14750,1
40976,10002,12646,1
40977,2605,38859,1
40978,8782,20306,1
40979,3263,3037,1
40980,32648,20391,1
40981,30430,4251,1
40982,29344,7076,1
40983,17039,11134,1
40984,608,21976,1
40985,23105,13974,1
40986,26577,808,1
40987,19689,36996,1
40988,14408,16996,1
40989,9505,20315,1
40990,39245,19349,1
40991,27423,9066,1
40992,16217,26585,1
40993,27853,27934,1
40994,41900,37578,1
40995,8012,18053,1
40996,35977,12300,1
40997,9403,34285,1
40998,37383,22202,1
40999,36863,872,1
41000,8683,1808,1
41001,28754,6860,1
41002,2373,36998,1
41003,36924,18016,1
41004,31362,24136,1
41005,16392,14826,1
41006,23376,37269,1
41007,16333,27431,1
41008,23299,3029,1
41009,40956,32368,1
41010,10650,14650,1
41011,10650,36676,1
41012,12357,16112,1
41013,10383,35305,1
41014,35531,13618,1
41015,17033,10557,1
41016,18211,12471,1
41017,16167,4692,1
41018,21805,7302,1
41019,9403,12128,1
41020,26509,5856,1
41021,28823,7140,1
41022,27398,25545,1
41023,1803,3783,1
41024,16234,27283,1
41025,31151,30858,1
41026,22347,16225,1
41027,41067,19030,1
41028,26929,7076,1
41029,4509,7138,1
41030,29239,16601,1
41031,3726,12503,1
41032,24342,41283,1
41033,14182,12375,1
41034,8141,3480,1
41035,20289,13606,1
41036,29479,21709,1
41037,30979,40668,1
41038,26097,5142,1
41039,20875,35456,1
41040,3148,38387,1
41041,15282,10145,1
41042,36337,12623,1
41043,1960,17963,1
41044,20989,3051,1
41045,4260,5289,1
41046,31106,29922,1
41047,28075,26567,1
41048,34893,13346,1
41049,19878,27167,1
41050,5177,12465,1
41051,17424,9619,1
41052,16820,32006,1
41053,10643,16791,1
41054,7470,103,1
41055,22248,3087,1
41056,17261,38457,1
41057,16222,30148,1
41058,16876,11438,1
41059,7105,23711,1
41060,16411,8364,1
41061,11789,13450,1
41062,16508,22151,1
41063,31603,2984,1
41064,14912,10005,1
41065,34015,18628,1
41066,30297,27512,1
41067,40679,31158,1
41068,5205,14723,1
41069,25482,18751,1
41070,39907,3047,1
41071,28283,36997,1
41072,16764,9445,1
41073,21974,30680,1
41074,14687,16421,1
41075,25031,11165,1
41076,20903,5758,1
41077,6813,7473,1
41078,36927,20066,1
41079,26548,272,1
41080,3760,3520,1
41081,26668,16511,1
41082,36496,17191,1
41083,22269,18061,1
41084,17316,40686,1
41085,40451,7131,1
41086,23047,20401,1
41087,29805,34396,1
41088,12067,7120,1
41089,19825,11927,1
41090,9167,25545,1
41091,13657,6367,1
41092,14537,9425,1
41093,39532,17629,1
41094,23885,11017,1
41095,26571,32944,1
41096,25628,28204,1
41097,19839,7525,1
41098,39315,22242,1
41099,20673,2645,1
41100,13840,5158,1
41101,27649,2454,1
41102,21598,36839,1
41103,23105,32762,1
41104,4595,9191,1
41105,2981,1969,1
41106,12118,29667,1
41107,23338,5325,1
41108,30062,484,1
41109,19093,33384,1
41110,16602,40239,1
41111,28307,41988,1
41112,16137,7567,1
41113,41569,37364,1
41114,35727,22922,1
41115,23415,23952,1
41116,41524,26113,1
41117,22389,22529,1
41118,24148,7712,1
41119,41806,2773,1
41120,5342,12556,1
41121,21872,37065,1
41122,29657,29491,1
41123,29397,564,1
41124,14438,16771,1
41125,20258,37231,1
41126,32940,856,1
41127,9425,27542,1
41128,19633,10397,1
41129,4526,40678,1
41130,12753,22954,1
41131,4550,41407,1
41132,18018,40683,1
41133,14877,1470,1
41134,8710,16792,1
41135,41782,27058,1
41136,35890,28188,1
41137,24747,16987,1
41138,13816,16491,1
41139,20188,18457,1
41140,5154,39323,1
41141,13637,12747,1
41142,15890,11442,1
41143,3871,13541,1
41144,13478,24983,1
41145,10497,33827,1
41146,26151,30770,1
41147,19745,5774,1
41148,12278,28767,1
41149,7016,7967,1
41150,3747,8674,1
41151,31319,3142,1
41152,16793,34975,1
41153,35456,12399,1
41154,27517,8715,1
41155,21977,23300,1
41156,6253,20232,1
41157,15535,12064,1
41158,28756,12111,1
41159,17001,7280,1
41160,14827,12646,1
41161,11704,1673,1
41162,11899,7079,1
41163,17651,13100,1
41164,11926,18922,1
41165,16931,32960,1
41166,20032,12752,1
41167,11628,608,1
41168,932,3770,1
41169,16330,10497,1
41170,6040,23132,1
41171,8750,24957,1
41172,5857,10778,1
41173,28012,11320,1
41174,4510,15276,1
41175,16492,10381,1
41176,37013,18530,1
41177,31985,23105,1
41178,23883,7369,1
41179,18475,7467,1
41180,7504,28798,1
41181,14366,5133,1
41182,10979,41001,1
41183,37279,17038,1
41184,1497,22392,1
41185,7736,4855,1
41186,14743,8782,1
41187,18129,10470,1
41188,32934,6030,1
41189,13614,2662,1
41190,40455,16983,1
41191,13174,11502,1
41192,14395,15580,1
41193,22281,24255,1
41194,8404,11438,1
41195,19837,34013,1
41196,3917,31500,1
41197,24148,12773,1
41198,15004,32915,1
41199,30646,25384,1
41200,37022,17273,1
41201,13430,9054,1
41202,13271,23631,1
41203,23240,28765,1
41204,16826,16391,1
41205,25848,17528,1
41206,20722,19353,1
41207,13490,13380,1
41208,16323,23713,1
41209,22328,841,1
41210,5925,39239,1
41211,3725,35327,1
41212,35065,18001,1
41213,17274,36991,1
41214,17274,31327,1
41215,16935,29451,1
41216,6003,11195,1
41217,32628,23709,1
41218,23716,21071,1
41219,16750,10512,1
41220,16779,9015,1
41221,18840,19620,1
41222,10544,16518,1
41223,23516,3441,1
41224,23947,31497,1
41225,8677,24070,1
41226,21107,16227,1
41227,12476,14232,1
41228,28755,28324,1
41229,41666,19516,1
41230,39318,7884,1
41231,17930,26667,1
41232,16200,37476,1
41233,13589,35357,1
41234,654,32009,1
41235,23300,31321,1
41236,2857,16754,1
41237,15264,22413,1
41238,27655,13289,1
41239,14443,6556,1
41240,12803,3263,1
41241,7350,14921,1
41242,8788,18898,1
41243,1897,20262,1
41244,4836,27700,1
41245,10488,19139,1
41246,23421,9601,1
41247,1126,37990,1
41248,28676,22257,1
41249,875,28285,1
41250,5553,3618,1
41251,8437,28283,1
41252,40057,6909,1
41253,4040,36418,1
41254,37476,27686,1
41255,28893,27911,1
41256,6642,25207,1
41257,26460,20390,1
41258,7468,40678,1
41259,20393,13290,1
41260,4334,3370,1
41261,30985,6254,1
41262,29926,13376,1
41263,40252,17187,1
41264,24528,923,1
41265,15763,29032,1
41266,20111,21727,1
41267,3741,7952,1
41268,10560,8904,1
41269,32396,3173,1
41270,32569,14363,1
41271,24660,19262,1
41272,32729,9006,1
41273,1360,37925,1
41274,27791,30697,1
41275,22235,41283,1
41276,305,17179,1
41277,483,8405,1
41278,28082,31988,1
41279,14441,21107,1
41280,3608,23143,1
41281,11809,20553,1
41282,14725,17035,1
41283,18530,20903,1
41284,18530,37364,1
41285,4325,28689,1
41286,12019,18001,1
41287,11452,12077,1
41288,31391,717,1
41289,12118,12115,1
41290,28896,10365,1
41291,4943,14441,1
41292,32130,5257,1
41293,23878,8654,1
41294,16723,37376,1
41295,34489,31613,1
41296,2441,16710,1
41297,21932,11899,1
41298,19309,7387,1
41299,24955,4257,1
41300,23998,39315,1
41301,3914,27233,1
41302,28366,37688,1
41303,40687,37011,1
41304,24957,14161,1
41305,19843,37760,1
41306,3596,35624,1
41307,35572,17313,1
41308,28224,12067,1
41309,20112,7080,1
41310,5961,5681,1
41311,2001,23618,1
41312,2001,20210,1
41313,4661,29046,1
41314,23288,19624,1
41315,10611,24375,1
41316,2521,35345,1
41317,11023,6649,1
41318,5158,18831,1
41319,4245,5997,1
41320,40302,23474,1
41321,28194,33794,1
41322,19073,16635,1
41323,26008,6461,1
41324,31321,28085,1
41325,10557,6495,1
41326,6513,4508,1
41327,19729,6743,1
41328,16794,23027,1
41329,12575,39354,1
41330,27899,27169,1
41331,34061,19571,1
41332,7699,7640,1
41333,34948,32971,1
41334,9650,23279,1
41335,30080,14482,1
41336,18900,33365,1
41337,24996,4407,1
41338,24957,19136,1
41339,36912,10689,1
41340,23474,13039,1
41341,22867,12069,1
41342,28345,19371,1
41343,28064,20214,1
41344,28085,32645,1
