,O,D,flow
37456,44409,42342,1
37457,65478,79025,1
37458,58212,39702,1
37459,73632,16794,1
37460,79792,30637,1
37461,45768,62911,1
37462,17684,16266,1
37463,28250,52985,1
37464,59466,23376,1
37465,56682,29573,1
37466,74382,75954,1
37467,70335,72540,1
37468,38657,39574,1
37469,51414,33377,1
37470,59042,63578,1
37471,77974,18524,1
37472,8577,13951,1
37473,43102,81696,1
37474,74802,3526,1
37475,55471,81114,1
37476,42944,56137,1
37477,24097,70768,1
37478,37465,74640,1
37479,51380,25984,1
37480,16762,26764,1
37481,16921,68243,1
37482,5975,71980,1
37483,30919,26636,1
37484,58035,30170,1
37485,19146,65620,1
37486,17061,6186,1
37487,42782,21836,1
37488,78978,3161,1
37489,28201,82649,1
37490,17128,14669,1
37491,65978,39322,1
37492,31168,49740,1
37493,46683,41124,1
37494,20448,41124,1
37495,15268,32687,1
37496,13064,43726,1
37497,16816,49701,1
37498,34049,25341,1
37499,51789,3474,1
37500,37611,52958,1
37501,59306,68137,1
37502,27582,41061,1
37503,64364,56978,1
37504,65601,28116,1
37505,63600,21121,1
37506,72583,48908,1
37507,6185,8300,1
37508,8817,80742,1
37509,21860,31528,1
37510,72656,3225,1
37511,77455,54180,1
37512,21491,65258,1
37513,52263,42008,1
37514,43398,76787,1
37515,37604,46151,1
37516,63600,70443,1
37517,48461,23750,1
37518,58293,39469,1
37519,58799,34134,1
37520,79409,34503,1
37521,68852,7618,1
37522,29058,66978,1
37523,19816,19431,1
37524,11385,25081,1
37525,20841,28848,1
37526,20163,57621,1
37527,51940,31035,1
37528,41425,49177,1
37529,5408,1669,1
37530,4603,28117,1
37531,18262,52084,1
37532,79678,27634,1
37533,67249,58083,1
37534,69979,54993,1
37535,81054,49515,1
37536,36110,26666,1
37537,31705,126,1
37538,13775,35538,1
37539,23512,39928,1
37540,62476,64946,1
37541,7328,59958,1
37542,18629,7522,1
37543,63373,9026,1
37544,62962,45745,1
37545,57451,76583,1
37546,36229,7536,1
37547,27762,13804,1
37548,76740,52279,1
37549,60754,61578,1
37550,78944,4648,1
37551,77068,33920,1
37552,63510,7720,1
37553,75363,66843,1
37554,65974,16238,1
37555,42389,43993,1
37556,10720,34445,1
37557,38344,52279,1
37558,49809,7616,1
37559,14908,40194,1
37560,83250,2613,1
37561,21531,27680,1
37562,52421,35669,1
37563,61068,71511,1
37564,19806,72865,1
37565,52825,23995,1
37566,71591,3161,1
37567,39859,71281,1
37568,42280,13906,1
37569,69200,28781,1
37570,15704,10657,1
37571,2350,10321,1
37572,2389,33419,1
37573,57152,8699,1
37574,39940,63398,1
37575,2954,44754,1
37576,13244,2202,1
37577,56874,52235,1
37578,27724,10289,1
37579,55098,45872,1
37580,24446,37946,1
37581,60378,63426,1
37582,62059,14763,1
37583,14925,32477,1
37584,66933,1202,1
37585,55465,6739,1
37586,40725,10188,1
37587,63229,2402,1
37588,21039,8034,1
37589,14251,31081,1
37590,64709,22588,1
37591,8404,38820,1
37592,66319,61291,1
37593,31769,18224,1
37594,26463,6623,1
37595,25433,42724,1
37596,43576,63653,1
37597,35415,80280,1
37598,31256,7184,1
37599,60356,47810,1
37600,56245,64228,1
37601,13542,63514,1
37602,81451,37690,1
37603,19271,21190,1
37604,49844,46904,1
37605,78061,29628,1
37606,2174,30104,1
37607,64230,5587,1
37608,48405,76192,1
37609,61982,55191,1
37610,71613,37658,1
37611,4677,43102,1
37612,10040,28080,1
37613,62256,4621,1
37614,70923,38632,1
37615,16983,26275,1
37616,54094,14108,1
37617,24416,22891,1
37618,37484,25081,1
37619,72696,17886,1
37620,66070,37531,1
37621,59306,56556,1
37622,41487,39169,1
37623,55556,10615,1
37624,67999,39236,1
37625,24385,37815,1
37626,35037,29379,1
37627,15555,2343,1
37628,76624,73803,1
37629,71434,31658,1
37630,58809,24797,1
37631,16777,18669,1
37632,33393,14564,1
37633,42376,16366,1
37634,24594,37531,1
37635,15412,48215,1
37636,23432,69817,1
37637,57979,14463,1
37638,11343,69874,1
37639,80952,44924,1
37640,19650,74820,1
37641,17602,16961,1
37642,69871,82224,1
37643,36110,54354,1
37644,7677,47513,1
37645,73149,39554,1
37646,44762,74977,1
37647,55413,16599,1
37648,5398,40902,1
37649,45945,34791,1
37650,27939,45311,1
37651,33670,38055,1
37652,8829,75141,1
37653,52777,711,1
37654,60311,64162,1
37655,79398,70266,1
37656,6802,3623,1
37657,59293,7482,1
37658,42745,11197,1
37659,2930,14486,1
37660,65451,63229,1
37661,73789,13184,1
37662,26405,61556,1
37663,62172,44231,1
37664,57655,59010,1
37665,9630,63518,1
37666,27121,33193,1
37667,69992,70297,1
37668,25946,83214,1
37669,34587,80118,1
37670,45833,51985,1
37671,79103,43781,1
37672,57182,75885,1
37673,7668,16845,1
37674,57800,2345,1
37675,19080,43781,1
37676,76806,28333,1
37677,23111,32102,1
37678,41669,12721,1
37679,49579,28100,1
37680,45222,49240,1
37681,40672,51338,1
37682,73496,64709,1
37683,12119,23633,1
37684,81512,27902,1
37685,81528,42624,1
37686,69946,28188,1
37687,39478,2319,1
37688,52943,81498,1
37689,81126,76740,1
37690,48172,18212,1
37691,69979,36588,1
37692,18524,49795,1
37693,70552,7328,1
37694,18385,34912,1
37695,7317,69332,1
37696,81750,34434,1
37697,56432,16232,1
37698,9060,34469,1
37699,78011,15252,1
37700,76895,75734,1
37701,41817,2552,1
37702,57451,57800,1
37703,112,55633,1
37704,68938,45584,1
37705,23416,18265,1
37706,56017,60435,1
37707,15332,319,1
37708,21897,31922,1
37709,52236,63252,1
37710,19326,82678,1
37711,62476,48244,1
37712,32621,33136,1
37713,45641,72320,1
37714,33269,20752,1
37715,54517,47820,1
37716,35899,10383,1
37717,42503,57655,1
37718,33308,16396,1
37719,76801,32622,1
37720,76018,31588,1
37721,25457,47484,1
37722,65935,52909,1
37723,63373,23439,1
37724,27210,32513,1
37725,45553,28742,1
37726,9365,52500,1
37727,18561,24179,1
37728,58841,58379,1
37729,80131,21570,1
37730,40096,38224,1
37731,18321,58079,1
37732,20753,71795,1
37733,72621,76752,1
37734,77832,81826,1
37735,15109,19248,1
37736,46785,33332,1
37737,61698,80645,1
37738,81861,32574,1
37739,29463,23619,1
37740,6921,80667,1
37741,34966,38012,1
37742,20694,51164,1
37743,3521,31391,1
37744,52661,7068,1
37745,6529,2177,1
37746,66580,32371,1
37747,66580,52236,1
37748,7240,52634,1
37749,63103,4346,1
37750,76304,4711,1
37751,35404,28489,1
37752,469,63977,1
37753,10646,2815,1
37754,70297,59610,1
37755,70610,54302,1
37756,71192,33579,1
37757,38103,67092,1
37758,24739,43467,1
37759,45519,32928,1
37760,10824,59091,1
37761,25260,46116,1
37762,6039,11061,1
37763,49299,49718,1
37764,3300,44395,1
37765,6335,21427,1
37766,5897,19574,1
37767,51576,82309,1
37768,32320,55123,1
37769,34261,53215,1
37770,14967,61678,1
37771,18242,35802,1
37772,59050,6668,1
37773,30715,41736,1
37774,47268,45311,1
37775,53301,56134,1
37776,41999,15747,1
37777,70276,19575,1
37778,24947,20616,1
37779,5032,52254,1
37780,1021,15986,1
37781,35967,13711,1
37782,68269,73073,1
37783,33490,56493,1
37784,54427,11385,1
37785,19248,36296,1
37786,80618,59691,1
37787,10646,52402,1
37788,58026,14912,1
37789,41817,19712,1
37790,50638,11152,1
37791,22601,50566,1
37792,79063,14835,1
37793,25041,9558,1
37794,4408,21527,1
37795,17193,58664,1
37796,16442,4805,1
37797,76701,44351,1
37798,48280,31836,1
37799,55471,6364,1
37800,28601,80524,1
37801,14266,39467,1
37802,68448,54200,1
37803,42289,61965,1
37804,74747,2914,1
37805,63675,34636,1
37806,71295,8005,1
37807,205,61792,1
37808,51736,19248,1
37809,69788,29816,1
37810,79073,14266,1
37811,56147,69823,1
37812,2422,73922,1
37813,38763,64056,1
37814,39467,72869,1
37815,39467,43597,1
37816,43237,72191,1
37817,48908,26433,1
37818,62729,25090,1
37819,73219,34143,1
37820,54186,6344,1
37821,36793,33647,1
37822,6302,52251,1
37823,78113,76985,1
37824,72341,12645,1
37825,77402,64875,1
37826,45291,8010,1
37827,32687,79678,1
37828,21569,75150,1
37829,52933,42609,1
37830,16624,41727,1
37831,63086,5137,1
37832,17135,58961,1
37833,43463,61864,1
37834,38856,54542,1
37835,1384,39467,1
37836,40936,5120,1
37837,47881,16970,1
37838,44627,63634,1
37839,16021,75885,1
37840,42882,40435,1
37841,72191,57857,1
37842,5210,40908,1
37843,58396,56349,1
37844,6947,12652,1
37845,1259,52398,1
37846,34838,59306,1
37847,41476,80118,1
37848,13064,33377,1
37849,64230,9845,1
37850,69862,63754,1
37851,18212,17100,1
37852,55221,27769,1
37853,36110,53954,1
37854,17340,46720,1
37855,49740,8163,1
37856,76119,11343,1
37857,61979,64523,1
37858,41200,56874,1
37859,26870,67356,1
37860,71538,45316,1
37861,33150,1284,1
37862,36818,48504,1
37863,14196,319,1
37864,42428,41124,1
37865,11438,20639,1
37866,29816,1650,1
37867,82440,59164,1
37868,811,46686,1
37869,14451,52725,1
37870,29793,28749,1
37871,653,34826,1
37872,3333,72774,1
37873,58282,57171,1
37874,55235,5969,1
37875,15781,32729,1
37876,82665,6949,1
37877,13883,16230,1
37878,45094,54316,1
37879,29420,15630,1
37880,38422,35155,1
37881,57217,74714,1
37882,17927,42428,1
37883,19063,54683,1
37884,44231,26463,1
37885,16535,20571,1
37886,17937,29486,1
37887,53693,20030,1
37888,8817,798,1
37889,74363,39806,1
37890,48034,44754,1
37891,20655,37531,1
37892,22460,17602,1
37893,27128,61965,1
37894,41469,41845,1
37895,18321,27474,1
37896,50989,57152,1
37897,15888,54542,1
37898,27449,38289,1
37899,36166,55634,1
37900,75097,319,1
37901,45944,27812,1
37902,39516,56778,1
37903,42555,82788,1
37904,80673,25576,1
37905,44409,69697,1
37906,63958,58914,1
37907,15555,8186,1
37908,14389,72668,1
37909,73967,41547,1
37910,73967,21381,1
37911,33982,56289,1
37912,28896,16283,1
37913,38970,72320,1
37914,45953,24044,1
37915,14486,15259,1
37916,40936,31315,1
37917,40056,4929,1
37918,28154,49107,1
37919,76810,82916,1
37920,56666,33393,1
37921,31668,58854,1
37922,15825,69697,1
37923,7275,8944,1
37924,12593,54150,1
37925,49287,72381,1
37926,57736,82933,1
37927,82635,33675,1
37928,53658,75098,1
37929,68162,80787,1
37930,68400,869,1
37931,25031,82503,1
37932,13371,34469,1
37933,63235,65601,1
37934,40146,64817,1
37935,24172,83026,1
37936,23542,32622,1
37937,18169,8022,1
37938,30572,2663,1
37939,81447,60109,1
37940,52279,27944,1
37941,12594,9701,1
37942,8005,73438,1
37943,67051,16678,1
37944,79934,36158,1
37945,80454,49493,1
37946,73496,8373,1
37947,70087,72314,1
37948,6739,5869,1
37949,21628,12323,1
37950,9372,50064,1
37951,56682,3831,1
37952,42240,18192,1
37953,52995,19218,1
37954,45204,6429,1
37955,6326,82390,1
37956,11805,37635,1
37957,70458,9845,1
37958,43414,44754,1
37959,29034,60411,1
37960,72279,49941,1
37961,70425,14935,1
37962,33707,60005,1
37963,67172,70425,1
37964,60854,75002,1
37965,65949,8844,1
37966,33983,49795,1
37967,64631,29816,1
37968,64631,41124,1
37969,81403,711,1
37970,38955,56786,1
37971,61240,75931,1
37972,11771,45456,1
37973,42032,56451,1
37974,75805,68543,1
37975,33954,78707,1
37976,25457,67660,1
37977,79235,49132,1
37978,70973,49256,1
37979,14207,39116,1
37980,78288,19570,1
37981,61529,76806,1
37982,66688,7236,1
37983,76989,24099,1
37984,10755,2657,1
37985,64687,16208,1
37986,35608,38459,1
37987,63283,43727,1
37988,66361,69788,1
37989,46287,9292,1
37990,52251,67024,1
37991,749,79073,1
37992,1783,357,1
37993,59708,3731,1
37994,32622,61287,1
37995,6344,39826,1
37996,1627,31187,1
37997,52909,41032,1
37998,80187,45040,1
37999,59511,2574,1
38000,70618,33802,1
38001,49112,58961,1
38002,73803,25352,1
38003,2941,68841,1
38004,4759,3132,1
38005,29843,43017,1
38006,66739,7482,1
38007,57001,60477,1
38008,35648,15331,1
38009,28609,74802,1
38010,39595,49132,1
38011,51736,72009,1
38012,42145,26173,1
38013,74480,63546,1
38014,14669,70739,1
38015,79022,64143,1
38016,58973,3161,1
38017,67478,1092,1
38018,42175,63336,1
38019,56883,11343,1
38020,6766,8699,1
38021,463,1500,1
38022,31871,64450,1
38023,25638,32755,1
38024,35372,63216,1
38025,28609,4065,1
38026,65720,65601,1
38027,74377,30341,1
38028,75126,48756,1
38029,34643,51985,1
38030,44754,68370,1
38031,81054,62518,1
38032,57799,50320,1
38033,3060,18914,1
38034,57538,69353,1
38035,5619,39124,1
38036,45396,80140,1
38037,36605,14266,1
38038,61026,66211,1
38039,42636,28749,1
38040,44662,16326,1
38041,75947,56029,1
38042,21118,83324,1
38043,29260,4674,1
38044,82183,2350,1
38045,7961,2197,1
38046,81720,48554,1
38047,17204,59068,1
38048,80542,48670,1
38049,21708,77125,1
38050,45223,9511,1
38051,18768,65154,1
38052,51393,55450,1
38053,74802,41071,1
38054,12176,12622,1
38055,61258,66843,1
38056,67760,41258,1
38057,22629,41258,1
38058,66686,79512,1
38059,10306,75307,1
38060,7337,50480,1
38061,34757,36187,1
38062,18051,33241,1
38063,67545,68730,1
38064,34096,12448,1
38065,70543,49316,1
38066,57259,7733,1
38067,14048,56279,1
38068,24243,21060,1
38069,20752,6270,1
38070,63675,65080,1
38071,17184,8088,1
38072,4078,22693,1
38073,38131,45627,1
38074,73803,78688,1
38075,78978,79008,1
38076,81265,7760,1
38077,48640,65627,1
38078,30341,54094,1
38079,46151,38173,1
38080,63622,58841,1
38081,75144,33973,1
38082,2805,24099,1
38083,41817,82681,1
38084,53788,42133,1
38085,26977,77629,1
38086,7253,14908,1
38087,12637,72720,1
38088,82725,38709,1
38089,874,16258,1
38090,33820,917,1
38091,31355,41195,1
38092,55330,7651,1
38093,29592,31269,1
38094,27094,8851,1
38095,80845,47213,1
38096,62831,1132,1
38097,15367,70679,1
38098,36367,47552,1
38099,12432,45499,1
38100,37629,9211,1
38101,65601,63286,1
38102,21298,30393,1
38103,18736,18831,1
38104,42830,28592,1
38105,81598,17960,1
38106,23087,83306,1
38107,7328,20305,1
38108,55094,56786,1
38109,72882,81919,1
38110,66573,53199,1
38111,4224,20424,1
38112,28601,25041,1
38113,12122,42077,1
38114,23619,44246,1
38115,73578,44097,1
38116,57229,1318,1
38117,36177,45311,1
38118,21491,26421,1
38119,45564,52456,1
38120,51457,52752,1
38121,77027,25041,1
38122,82309,41051,1
38123,2386,40435,1
38124,70141,16521,1
38125,19684,45410,1
38126,6247,46936,1
38127,27052,49298,1
38128,47906,7529,1
38129,56432,76578,1
38130,43338,10002,1
38131,78814,32707,1
38132,47278,73803,1
38133,71905,4516,1
38134,62186,2177,1
38135,57543,52686,1
38136,23595,19806,1
38137,79289,6644,1
38138,37687,16777,1
38139,74295,33326,1
38140,31988,60463,1
38141,53646,18666,1
38142,49751,6311,1
38143,62310,49718,1
38144,20514,59452,1
38145,77234,59186,1
38146,43749,31305,1
38147,11517,5664,1
38148,47971,47644,1
38149,55574,48718,1
38150,27527,52278,1
38151,54292,82368,1
38152,61434,37606,1
38153,41479,31202,1
38154,15703,70297,1
38155,65258,80991,1
38156,58220,6931,1
38157,869,41343,1
38158,27538,82212,1
38159,69797,1924,1
38160,28667,5869,1
38161,80130,77062,1
38162,47971,32519,1
38163,41191,10808,1
38164,20208,36282,1
38165,71770,14039,1
38166,80496,56289,1
38167,523,63022,1
38168,2023,81512,1
38169,48986,63958,1
38170,80336,4060,1
38171,9794,41170,1
38172,71591,64709,1
38173,50704,75805,1
38174,13322,23508,1
38175,67088,65465,1
38176,45444,72320,1
38177,28076,25344,1
38178,8684,37946,1
38179,37058,62059,1
38180,7688,62220,1
38181,65451,81716,1
38182,77769,9321,1
38183,67474,62365,1
38184,81126,43406,1
38185,48172,26637,1
38186,42643,67660,1
38187,28478,80865,1
38188,29628,35539,1
38189,29628,58787,1
38190,65812,69189,1
38191,11478,218,1
38192,3746,7830,1
38193,5776,18796,1
38194,36374,29785,1
38195,78009,28953,1
38196,18592,55519,1
38197,46936,26463,1
38198,29021,62595,1
38199,28173,53384,1
38200,58959,41495,1
38201,48550,59385,1
38202,57248,79073,1
38203,72194,69788,1
38204,79168,58071,1
38205,61783,25876,1
38206,52409,27615,1
38207,53416,4944,1
38208,61311,56180,1
38209,63348,30075,1
38210,53624,5539,1
38211,55123,30489,1
38212,5950,62668,1
38213,126,15259,1
38214,36088,34436,1
38215,43128,29160,1
38216,10548,72954,1
38217,14108,36227,1
38218,1500,47303,1
38219,9520,42551,1
38220,53788,17886,1
38221,54861,80381,1
38222,71511,66090,1
38223,34268,3239,1
38224,23083,49515,1
38225,13450,75204,1
38226,37341,18923,1
38227,21562,45712,1
38228,9714,16119,1
38229,13313,50051,1
38230,25630,46738,1
38231,50477,12302,1
38232,9177,39467,1
38233,73432,37058,1
38234,63607,81931,1
38235,71617,44040,1
38236,21629,30724,1
38237,40932,66933,1
38238,58806,39802,1
38239,51073,23910,1
38240,4267,27896,1
38241,73432,43538,1
38242,27192,24143,1
38243,66605,67911,1
38244,72720,32825,1
38245,62993,48976,1
38246,68699,26275,1
38247,56058,49325,1
38248,4060,29816,1
38249,59894,78906,1
38250,48321,11606,1
38251,38110,24461,1
38252,18923,6259,1
38253,35372,38064,1
38254,16714,14421,1
38255,9046,22713,1
38256,83066,50639,1
38257,44085,72991,1
38258,65639,72849,1
38259,11275,14619,1
38260,7772,14619,1
38261,52909,26617,1
38262,13582,58943,1
38263,18555,78944,1
38264,45923,746,1
38265,51054,25907,1
38266,5619,47469,1
38267,43359,5954,1
38268,41235,54893,1
38269,61219,14935,1
38270,32775,72684,1
38271,8034,65042,1
38272,61821,66233,1
38273,38455,140,1
38274,52533,12295,1
38275,62799,28845,1
38276,63141,33393,1
38277,37309,45054,1
38278,70056,25367,1
38279,67543,50145,1
38280,17942,2437,1
38281,40902,6355,1
38282,28201,29339,1
38283,32969,21524,1
38284,68884,80109,1
38285,75503,66971,1
38286,22510,77537,1
38287,17927,36110,1
38288,41487,27500,1
38289,60577,10389,1
38290,81141,44908,1
38291,6270,62275,1
38292,42161,64765,1
38293,15931,22705,1
38294,79876,55471,1
38295,35528,21750,1
38296,31068,47969,1
38297,3060,73841,1
38298,59709,47301,1
38299,19106,8635,1
38300,57205,14175,1
38301,53660,18268,1
38302,6251,6377,1
38303,21993,20097,1
38304,78707,80668,1
38305,24820,59958,1
38306,68089,50987,1
38307,54752,38790,1
38308,2898,75299,1
38309,40435,60789,1
38310,59719,79073,1
38311,75770,44028,1
38312,27455,78944,1
38313,69823,35872,1
38314,10247,72549,1
38315,43999,27356,1
38316,34993,67073,1
38317,10512,77607,1
38318,12556,3434,1
38319,22509,23633,1
38320,47539,81877,1
38321,48488,17340,1
38322,35765,57575,1
38323,80187,29765,1
38324,6542,31127,1
38325,21828,1194,1
38326,38755,8417,1
38327,51428,76710,1
38328,12350,28618,1
38329,68474,23947,1
38330,10346,3574,1
38331,21381,35601,1
38332,24202,70348,1
38333,52195,17524,1
38334,29892,61688,1
38335,35054,74655,1
38336,53433,62317,1
38337,54349,25770,1
38338,68766,29296,1
38339,38544,59596,1
38340,21892,40884,1
38341,11093,23334,1
38342,66771,41888,1
38343,467,32008,1
38344,72865,4603,1
38345,3266,36629,1
38346,39478,18768,1
38347,46510,26508,1
38348,18436,29339,1
38349,60093,63721,1
38350,31728,42762,1
38351,15280,27995,1
38352,36546,49275,1
38353,46001,31269,1
38354,74524,44729,1
38355,60614,1669,1
38356,23266,53199,1
38357,33759,70990,1
38358,50142,61275,1
38359,27896,55929,1
38360,13840,10615,1
38361,28953,60828,1
38362,8310,66065,1
38363,831,46361,1
38364,30655,16167,1
38365,47675,15971,1
38366,15377,9995,1
38367,46683,52005,1
38368,27249,19332,1
38369,41171,30936,1
38370,10563,21897,1
38371,47064,27722,1
38372,53426,51993,1
38373,59976,69232,1
38374,64776,40256,1
38375,3185,32383,1
38376,57222,79073,1
38377,75914,13824,1
38378,6045,8790,1
38379,24543,82681,1
38380,77974,17348,1
38381,44328,79729,1
38382,66996,73456,1
38383,2653,68064,1
38384,52223,57486,1
38385,16230,46887,1
38386,53405,34871,1
38387,63721,47726,1
38388,45256,4078,1
38389,62333,81919,1
38390,37053,59958,1
38391,49684,68799,1
38392,1831,13259,1
38393,82599,39971,1
38394,2533,47810,1
38395,40641,71255,1
38396,19972,27229,1
38397,37768,1892,1
38398,59540,63712,1
38399,9226,62647,1
38400,78047,46091,1
38401,49795,51675,1
38402,20899,47481,1
38403,72184,17988,1
38404,32517,38173,1
38405,44806,16618,1
38406,15704,13591,1
38407,28411,48078,1
38408,73906,56412,1
38409,16128,18923,1
38410,20134,61736,1
38411,10297,79814,1
38412,11645,32193,1
38413,52064,78874,1
38414,339,61211,1
38415,46807,4487,1
38416,82728,62229,1
38417,48829,59649,1
38418,172,42706,1
38419,24919,34258,1
38420,7889,31269,1
38421,81782,46130,1
38422,11097,47878,1
38423,34049,46337,1
38424,5549,35301,1
38425,27114,33122,1
38426,12594,74013,1
38427,27944,16189,1
38428,43102,49380,1
38429,57881,18436,1
38430,54871,608,1
38431,65604,74363,1
38432,49105,2147,1
38433,76423,41999,1
38434,33888,16908,1
38435,17128,2410,1
38436,29337,70297,1
38437,74883,54926,1
38438,9998,5857,1
38439,65379,44563,1
38440,7334,81541,1
38441,7334,21298,1
38442,59659,33890,1
38443,66792,54437,1
38444,5518,6376,1
38445,55221,77417,1
38446,34516,48908,1
38447,51567,19888,1
38448,19611,57415,1
38449,55374,61736,1
38450,66110,66169,1
38451,12504,15888,1
38452,46691,38566,1
38453,33114,26105,1
38454,48640,7618,1
38455,57419,13396,1
38456,56874,29021,1
38457,40255,20163,1
38458,35437,41817,1
38459,77834,57553,1
38460,64631,23633,1
38461,56209,16718,1
38462,69332,56202,1
38463,3348,72882,1
38464,63435,16039,1
38465,50534,39943,1
38466,60411,35844,1
38467,41200,82725,1
38468,47362,6538,1
38469,36241,23594,1
38470,81171,73514,1
38471,40915,82075,1
38472,19769,60016,1
38473,54549,12558,1
38474,52933,82003,1
38475,35372,40286,1
38476,9353,30682,1
38477,35440,42527,1
38478,34223,21838,1
38479,908,28869,1
38480,63964,26858,1
38481,82522,11447,1
38482,8013,27803,1
38483,50457,8068,1
38484,78764,27081,1
38485,60541,72610,1
38486,80992,59765,1
38487,50917,47953,1
38488,19760,20996,1
38489,2177,38534,1
38490,15304,13832,1
38491,29013,59154,1
38492,26763,23910,1
38493,83277,63107,1
38494,74760,70992,1
38495,32081,8791,1
38496,17024,56365,1
38497,81018,69171,1
38498,26150,75374,1
38499,43057,40116,1
38500,80906,54375,1
38501,29124,10829,1
38502,10533,83244,1
38503,58705,463,1
38504,76563,3161,1
38505,53418,38763,1
38506,79832,62900,1
38507,41563,41124,1
38508,37478,56838,1
38509,37579,3486,1
38510,35918,45544,1
38511,33811,75305,1
38512,68599,80832,1
38513,16992,12580,1
38514,20323,59000,1
38515,74013,15737,1
38516,6956,59182,1
38517,43199,31259,1
38518,35669,70364,1
38519,8455,75885,1
38520,32667,26813,1
38521,22792,22923,1
38522,12649,19670,1
38523,52103,70348,1
38524,43954,44180,1
38525,22853,38856,1
38526,40547,75978,1
38527,3397,30916,1
38528,48351,74932,1
38529,17517,32873,1
38530,17926,31980,1
38531,26774,19559,1
38532,28495,53939,1
38533,19763,59385,1
38534,23290,27778,1
38535,21223,40865,1
38536,69764,81498,1
38537,28601,61041,1
38538,10995,41061,1
38539,16624,59306,1
38540,71919,49487,1
38541,2426,2545,1
38542,27994,64056,1
38543,75980,80524,1
38544,18784,78706,1
38545,26838,25422,1
38546,78959,46488,1
38547,13595,30341,1
38548,18592,2815,1
38549,5268,22789,1
38550,10009,78347,1
38551,2025,78280,1
38552,10625,62549,1
38553,36007,62549,1
38554,40019,18212,1
38555,70272,24461,1
38556,81466,35544,1
38557,41962,78280,1
38558,25304,61434,1
38559,322,66269,1
38560,25422,28953,1
38561,7658,25173,1
38562,17984,6956,1
38563,41191,54912,1
38564,9432,26847,1
38565,18081,11754,1
38566,75853,15748,1
38567,71613,63133,1
38568,55177,49185,1
38569,54878,128,1
38570,27913,5523,1
38571,78227,15656,1
38572,27322,64591,1
38573,41245,22444,1
38574,36099,76985,1
38575,73486,30075,1
38576,64075,22647,1
38577,33848,3834,1
38578,37122,34536,1
38579,60569,61408,1
38580,74134,1064,1
38581,53721,73841,1
38582,17340,75947,1
38583,80781,45430,1
38584,63895,41258,1
38585,25304,30743,1
38586,29469,79634,1
38587,69200,52251,1
38588,24693,21371,1
38589,26267,52909,1
38590,26681,44479,1
38591,15011,57549,1
38592,7212,73919,1
38593,66604,47957,1
38594,29816,76942,1
38595,30361,56349,1
38596,1228,24208,1
38597,80340,44759,1
38598,62046,52541,1
38599,52809,67384,1
38600,19108,53880,1
38601,38465,63306,1
38602,9558,75840,1
38603,35590,40455,1
38604,63314,79729,1
38605,60256,65601,1
38606,22480,82435,1
38607,17499,52689,1
38608,68526,72376,1
38609,9432,21700,1
38610,81907,47804,1
38611,34199,71295,1
38612,40435,9614,1
38613,14802,46559,1
38614,75363,19219,1
38615,9866,26335,1
38616,40431,39627,1
38617,36540,55146,1
38618,2454,5589,1
38619,75029,78110,1
38620,10580,58130,1
38621,43538,2448,1
38622,2448,22705,1
38623,82195,74651,1
38624,78913,16721,1
38625,30554,78309,1
38626,35216,72668,1
38627,31980,20041,1
38628,67660,53987,1
38629,27612,12469,1
38630,3710,75668,1
38631,51789,61897,1
38632,71724,36099,1
38633,58799,7163,1
38634,63140,16340,1
38635,65890,41051,1
38636,35413,56617,1
38637,35749,18500,1
38638,62176,48267,1
38639,47878,49325,1
38640,25306,17508,1
38641,42747,23266,1
38642,26977,72954,1
38643,76623,18555,1
38644,41031,70869,1
38645,62377,47456,1
38646,34966,82681,1
38647,43414,38657,1
38648,45316,80991,1
38649,53041,32193,1
38650,34434,26067,1
38651,36115,3161,1
38652,3568,49514,1
38653,42663,20768,1
38654,181,76686,1
38655,78707,7609,1
38656,59129,65105,1
38657,80183,45768,1
38658,25526,72611,1
38659,25344,36177,1
38660,2570,20340,1
38661,74581,59010,1
38662,20050,83298,1
38663,59019,26816,1
38664,59019,73551,1
38665,30743,63802,1
38666,71308,73149,1
38667,63607,22799,1
38668,32371,19551,1
38669,20798,6376,1
38670,46116,885,1
38671,2499,54598,1
38672,55352,33812,1
38673,10352,40370,1
38674,25696,81931,1
38675,27724,4516,1
38676,14696,45721,1
38677,6789,12045,1
38678,69209,69404,1
38679,49119,82916,1
38680,21122,7073,1
38681,81815,47484,1
38682,31618,39302,1
38683,41649,45187,1
38684,30985,32356,1
38685,75627,8005,1
38686,20616,80454,1
38687,18656,80986,1
38688,22777,79081,1
38689,3900,57480,1
38690,60649,60854,1
38691,25060,37236,1
38692,51544,70297,1
38693,16049,66715,1
38694,9084,60310,1
38695,72575,78426,1
38696,67881,49619,1
38697,65666,1064,1
38698,38475,15221,1
38699,66686,39541,1
38700,70485,44754,1
38701,48280,44016,1
38702,32019,41095,1
38703,43256,42944,1
38704,29839,48908,1
38705,40370,20571,1
38706,51789,6623,1
38707,48909,38187,1
38708,79571,55352,1
38709,4929,66030,1
38710,39882,8130,1
38711,74434,37853,1
38712,44543,60540,1
38713,73160,14957,1
38714,63201,52777,1
38715,46364,38012,1
38716,56101,75947,1
38717,29955,55458,1
38718,68841,37546,1
38719,77125,20012,1
38720,22703,4223,1
38721,1084,83067,1
38722,49515,75654,1
38723,36996,33346,1
38724,54207,6148,1
38725,63098,30145,1
38726,80894,53238,1
38727,13458,6402,1
38728,68730,79391,1
38729,60324,63686,1
38730,7258,10917,1
